time,ur20-shoulder_pan_joint,ur20-shoulder_lift_joint,ur20-elbow_joint,ur20-wrist_1_joint,ur20-wrist_2_joint,ur20-wrist_3_joint
271.0,-2.9058363,-2.6751006,-1.23869,-1.8335649,1.7744868,0.11953911
272.0,-2.9093258,-2.6718118,-1.2402297,-1.8356789,1.771486,0.117721036
273.0,-2.9131558,-2.6681073,-1.2418792,-1.838128,1.7681917,0.11572812
274.0,-2.90966,-2.6658833,-1.2416347,-1.8402371,1.7711985,0.11754695
275.0,-2.905905,-2.6673455,-1.2404833,-1.8395338,1.7744278,0.11950333
276.0,-2.9091275,-2.660805,-1.2426006,-1.8442944,1.7716568,0.117824376
277.0,-2.913465,-2.6598136,-1.2437258,-1.8446068,1.7679259,0.11556738
278.0,-2.9188032,-2.6571982,-1.2453189,-1.8461659,1.7633328,0.11279428
279.0,-2.9193988,-2.6524475,-1.2463638,-1.8499308,1.7628202,0.1124852
280.0,-2.9141853,-2.655298,-1.2447819,-1.8481394,1.7673062,0.11519295
281.0,-2.911686,-2.652132,-1.24487,-1.850962,1.769456,0.11649261
282.0,-2.909179,-2.6557322,-1.2436359,-1.8483373,1.7716123,0.11779745
283.0,-2.9052098,-2.6562293,-1.2426462,-1.8484137,1.7750255,0.119865775
284.0,-2.9044414,-2.6611817,-1.2414683,-1.8445579,1.7756863,0.12026658
285.0,-2.9019694,-2.6650276,-1.2400752,-1.8418412,1.7778113,0.121556416
286.0,-2.8959649,-2.664151,-1.2387804,-1.8433596,1.782972,0.12469455
287.0,-2.8995428,-2.6608658,-1.240364,-1.8454524,1.7798973,0.1228239
288.0,-2.8950894,-2.656858,-1.2400428,-1.8492937,1.7837244,0.12515275
289.0,-2.8997464,-2.655911,-1.2414063,-1.849387,1.7797221,0.12271741
290.0,-2.8956575,-2.6621099,-1.2220608,-1.8620864,1.7832361,0.12485541
291.0,-2.8994632,-2.6610992,-1.2232463,-1.862328,1.7799656,0.12286543
292.0,-2.8988087,-2.6488507,-1.2424927,-1.8552592,1.7805281,0.12320742
293.0,-2.895517,-2.6518726,-1.2411032,-1.8532658,1.7833568,0.12492886
294.0,-2.8917942,-2.6492949,-1.2405831,-1.8559496,1.7865554,0.12687837
295.0,-2.7305477,-2.5933125,-1.3853024,-1.7038063,1.0854819,-0.30939826
296.0,-2.894225,-2.657205,-1.222594,-1.8662994,1.7844672,0.12560529
297.0,-2.7304003,-2.598439,-1.3846779,-1.6993483,1.0856036,-0.30930406
298.0,-2.7339253,-2.603114,-1.377294,-1.701002,1.0826966,-0.31156006
299.0,-2.884426,-2.6575592,-1.2369683,-1.8504604,1.7928834,0.13074474
300.0,-2.7266142,-2.604632,-1.3904179,-1.6885384,1.0887278,-0.3068889
301.0,-2.8910444,-2.660195,-1.2383049,-1.8472433,1.7871996,0.12727134
302.0,-2.7311232,-2.60492,-1.3821418,-1.6951876,1.0850072,-0.30976617
303.0,-2.89556,-2.6676245,-1.2209367,-1.8576852,1.78332,0.12490641
304.0,-2.892433,-2.671108,-1.2193669,-1.855424,1.7860067,0.12654369
305.0,-2.8945572,-2.675432,-1.2190005,-1.851703,1.7841815,0.1254312
306.0,-2.7331781,-2.6191266,-1.3754659,-1.687042,1.0833126,-0.31108123
307.0,-2.8971586,-2.6783633,-1.2190202,-1.8490386,1.7819463,0.12407019
308.0,-2.899543,-2.674271,-1.2205492,-1.851862,1.779897,0.122823656
309.0,-2.8914638,-2.6647868,-1.2374655,-1.843538,1.7868392,0.12705149
310.0,-2.7263594,-2.613938,-1.3889596,-1.6807657,1.0889382,-0.30672657
311.0,-2.8899305,-2.6703696,-1.2358319,-1.839416,1.7881563,0.12785529
312.0,-2.8935828,-2.669763,-1.2369416,-1.8393226,1.7850189,0.12594147
